Embedding,Question_type,retrieved_col_used,k_eval,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.7838989203856039,1.0,0.8,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.0,0.0,0.0,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5827665746016472,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.0,0.0,0.0,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.4130547397016814,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,0.0,0.16666666666666666,0.6914588331351137,1.0,0.8,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5909478262486239,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8269790782322932,1.0,0.8,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,0.2,0.6849208998040744,1.0,0.8,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6045023477188619,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,0.0,0.1111111111111111,0.15247973277708202,0.0,0.2,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6671876926371648,1.0,0.6,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8266540929346335,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6947165746827002,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.700022415881357,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7425579601967754,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.8085523919828194,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.7135769373515951,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.49747585773719905,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6811620532124621,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8155551428076562,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8269790782322932,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6889234657543797,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6843980405164262,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7311340247721385,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8712075828546094,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8598138014764853,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5909478262486239,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8269790782322932,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8728454636590752,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8831639978253493,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8956631804618361,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9864454785297619,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9455026032023701,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7425579601967754,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8728454636590752,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7093982516549237,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7233726122302209,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8876894230633028,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7311340247721385,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8375032607814867,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8545079602778286,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7130540780639468,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7709564410712412,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6889234657543797,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9708211031648311,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8402086144048716,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5827665746016472,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8887646702751527,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,1.0,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.25,0.30836340622930464,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6641573537161204,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7543715806799586,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7979980553871129,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5909478262486239,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8656069104048059,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7610577460100263,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.869189637250052,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.680742214107403,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8831639978253493,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8402086144048716,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8805834186281759,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7063679127338791,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7395276212757309,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5827665746016472,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8409534388075904,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8486022109084641,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8441894261115545,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6572672433323274,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7934726301491593,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6843980405164262,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6045023477188619,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5864224010106703,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9248420772970051,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9819200532918083,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8032683050277851,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8656069104048059,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9496081893352645,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9811396373311051,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7063679127338791,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6994778023500862,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7746122674802643,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7063679127338791,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9819200532918083,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.924954717738049,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9671652767558079,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.5077943919034731,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9577894409822412,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8154425023666122,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7799181086789212,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7175795033019003,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7175795033019003,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7058155248096776,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.8733683229467235,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8831639978253493,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9171933051961315,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7651633321429206,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5909478262486239,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7650506917018768,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7175795033019003,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8666821576166557,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9782642268827851,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6954969906434034,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9922385874580825,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7233726122302209,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7063679127338791,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6527418180943738,1.0,0.6,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6045023477188619,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7358717948667077,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.3994784639878208,1.0,0.4,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7688191585519438,1.0,0.8,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9708211031648311,1.0,1.0,200,50,0.25
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,50,0.25
