Embedding,Question_type,retrieved_col_used,k_eval,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5728461252968097,1.0,0.4,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5797362356806025,1.0,0.4,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,0.2,0.2803723970470293,1.0,0.4,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.5110303792074372,1.0,0.6,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5967409351769444,1.0,0.4,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7507392118437523,1.0,0.6,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6045023477188619,1.0,0.4,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,0.25,0.598044210425296,1.0,0.6,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7979980553871129,1.0,0.8,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.82212866769668,1.0,0.8,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,GQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8266540929346335,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7233726122302209,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8073738911606795,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.7896920293139245,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.14285714285714285,0.8176032424587264,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9246297324403894,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7058155248096776,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8405335997025313,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9123428946605182,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7507392118437523,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8728454636590752,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.680742214107403,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.898368534085221,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9635825499105617,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.20705022913848906,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.779137692718218,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8037911643154334,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7175795033019003,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7093982516549237,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5827665746016472,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8773708888970287,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.4130547397016814,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5864224010106703,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9753465284027846,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8773708888970287,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7311340247721385,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5018668882904863,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7799181086789212,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7687065181108999,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.700022415881357,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6889234657543797,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8037911643154334,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8728454636590752,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.4130547397016814,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8077937302657386,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7058155248096776,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8773708888970287,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9635825499105617,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8831639978253493,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.6708217648025655,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.15979138559512832,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7979980553871129,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7857112176072417,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8364280135696369,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7507392118437523,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7233726122302209,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7130540780639468,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8831639978253493,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,1.0,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6889234657543797,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8773708888970287,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8831639978253493,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.07989569279756416,0.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8486022109084641,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.34798125206472236,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8155551428076562,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.4130547397016814,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.44675906177480396,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7462137866057986,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6947165746827002,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5840125040483917,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8733683229467235,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7898168037401361,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9753465284027846,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6331583852663827,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7135769373515951,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.25326335410655304,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8728454636590752,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.3798950311598296,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.09021422696383823,0.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7311340247721385,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7422329748991158,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7790250522771741,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.0,0.0,0.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7311340247721385,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8552883762385318,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8402086144048716,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7642937333139903,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7753926834409677,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9782642268827851,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7565323207720728,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.539686416754958,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8909254103672668,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8405335997025313,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.9020243604942442,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5864224010106703,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.792949770861511,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,0.5,0.5728461252968097,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.5065267082131061,1.0,0.2,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8737150624880056,1.0,1.0,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.35123899361230887,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.8402086144048716,1.0,0.8,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.7175795033019003,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6156012978458393,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,0.0,0.0,0.4889696207925628,1.0,0.6,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6663180938082345,1.0,0.4,200,10,0.05
e5-large-v2,MCQ,retrieved_chunk_ids_reranked,50,1.0,1.0,0.6947165746827002,1.0,0.6,200,10,0.05
